0.613275	0.678726	0.620486	0.237158	0.215623	0.219945	-0.126667	-0.142729	-0.146131	0.000954	215.733115	0.219880	0.169664	0.032302	241371.954736	0.005517	892.417756	42.745940	28.109125	16.791369	8.329542	-3.433491	-11.779193	-28.141599	-44.608171	-85.431277	0.002462	4742.400060	0.146015	0.302785	-0.052416	-1603380.394455	-0.036136	3093.093750	1329256103.437500	36458.964651	-387.362622	0.222588	34659.503177	23266.136004	12185.082430	6216.214191	2889.620228	1792.881810	521.052553	105.509607	
0.652244	0.716486	0.655773	0.228600	0.205876	0.212035	-0.120240	-0.131145	-0.140769	0.000894	197.485052	0.148398	0.141574	0.019778	188573.513003	0.005471	600.663131	59.683268	33.220108	23.766832	5.872114	-0.421322	-31.333911	-33.392066	-35.466735	-74.591420	0.005124	4594.369518	4.031905	0.154952	0.115578	740688.619697	-0.040522	3093.093750	2667139067.437500	51644.351748	-330.485417	0.289286	44072.978957	27406.256645	18924.662619	12299.422971	7435.653059	4602.219535	151.756810	17.049404	
0.641152	0.702735	0.645920	0.240577	0.218297	0.226902	-0.147721	-0.154977	-0.158130	0.000917	212.267745	0.154119	0.151343	0.022819	214248.943490	0.003678	889.196069	42.751052	32.727031	19.430498	4.531347	-6.768510	-22.086162	-29.292511	-42.091250	-68.397564	0.002132	597.457586	1.261487	0.287637	0.146690	-615868.545399	0.092209	3093.156250	1590784284.437500	39884.637198	-393.886612	0.237103	39273.891692	22794.676253	10792.810735	4286.350014	2130.341550	1222.020416	429.702996	44.206344	
0.646352	0.709677	0.650890	0.227916	0.204906	0.214425	-0.120411	-0.130113	-0.138673	0.000904	197.607019	0.143460	0.135204	0.018273	181788.362399	0.004547	898.944194	43.636586	30.970981	21.130420	5.017398	-0.666689	-10.802341	-33.783377	-51.220742	-69.226430	0.003525	2193.454977	5.437457	3.645431	-15.900431	-2178066.093294	3.254599	3093.093750	1807942573.437500	42519.907966	-320.641041	0.248517	39866.882348	24560.325382	13206.960796	6187.149935	3306.309441	1991.490194	254.915494	0.033590	
0.676386	0.738116	0.677646	0.223666	0.200317	0.209182	-0.137458	-0.140545	-0.149543	0.000869	182.865474	0.116842	0.112294	0.012462	143569.717011	0.003186	699.708860	53.516784	21.080380	-2.811583	-8.494715	-12.000472	-30.583265	-53.556039	-57.038589	-83.821360	0.005095	5078.811271	3.856619	1.163748	2.384046	-4849128.056807	0.628203	3093.171875	2991609033.109375	54695.603417	-292.881816	0.303253	49769.582586	25975.738123	17173.046162	10683.759280	5932.764283	2816.073465	90.036100	0.000000	
0.689676	0.747045	0.691617	0.228786	0.204841	0.217857	-0.158010	-0.157513	-0.163276	0.000858	179.541494	0.091928	0.091226	0.008353	119863.836924	0.000146	802.537987	57.209288	35.503492	12.101895	-0.161725	-17.281201	-30.384188	-46.121510	-74.127657	-83.276381	0.003157	4562.133533	4.685233	4.220120	-2.912884	-1664047.024300	-18.537723	3093.062500	2701150401.750000	51972.592794	-348.136151	0.290784	50867.233244	22850.098212	12475.685392	6342.564850	2471.915820	1344.447357	222.427087	6.371962	
0.681544	0.737632	0.683975	0.228769	0.205141	0.217858	-0.165189	-0.161660	-0.167747	0.000872	185.191119	0.091355	0.091788	0.007910	114952.368650	0.002842	900.406518	55.272128	27.242212	9.207705	-7.124889	-18.372767	-35.096602	-46.533945	-69.733473	-99.266887	0.002555	1748.631330	0.291342	2.958545	-0.459535	-12366908.773256	2.708036	3093.031250	2204145713.937500	46948.330257	-368.442028	0.268093	46646.632306	22214.444086	10602.002341	5030.280221	2590.254101	1592.431203	284.542582	37.413159	
0.686537	0.741825	0.684683	0.227288	0.203801	0.215788	-0.160944	-0.158018	-0.164385	0.000864	184.151925	0.089082	0.101913	0.009276	129766.293806	0.002873	666.527785	86.443401	41.695784	18.897465	0.490455	-7.897332	-19.813217	-48.707913	-56.713130	-93.923298	0.004703	3962.313421	1.979185	0.470581	-0.437214	2618441.958735	0.122848	3093.000000	2987916114.000000	54661.834162	-340.730538	0.303111	49271.505949	25271.436967	19960.244779	10361.657333	4734.527164	2364.409816	266.119701	50.098290	
0.702398	0.755391	0.699252	0.225774	0.201543	0.215382	-0.169480	-0.163357	-0.169198	0.000852	177.611688	0.063955	0.088938	0.006527	112788.129492	0.001547	765.780632	72.828443	50.473599	16.651875	8.360505	-4.276034	-16.148769	-32.683942	-55.868690	-92.117621	0.004587	5212.746905	11.334981	0.067495	0.003424	-72363.670705	-0.058937	3093.078125	2997816408.609375	54752.318751	-319.347346	0.303522	52027.187111	23618.749697	16414.692053	7813.191876	3289.256074	2030.694824	91.266284	0.037920	
0.685000	0.737246	0.679581	0.229275	0.205679	0.219524	-0.161698	-0.159509	-0.163124	0.000875	201.278666	0.083565	0.119237	0.011362	159610.942503	0.003544	764.378500	51.132433	48.929636	26.422909	10.356384	-23.124145	-35.859144	-40.299587	-53.234760	-80.702224	0.004690	1997.255971	10.262504	1.869468	4.920657	-3565012.594310	6.545109	3093.093750	2685891901.437500	51825.591183	-337.908759	0.290112	47122.451283	26010.733517	17095.280225	8967.085425	4666.896061	2547.015829	431.702957	8.834702	
0.634384	0.683212	0.626924	0.241872	0.224400	0.236342	-0.123024	-0.134299	-0.135196	0.000930	224.665118	0.217263	0.191800	0.037398	275679.192712	0.011590	865.594820	62.059003	48.560777	19.190490	17.912524	-1.563181	-20.568842	-40.955794	-46.641100	-81.588698	0.002892	510.206383	3.637276	3.044153	-7.486974	3488208.796950	-6.822894	3093.125000	1611274505.000000	40140.683913	-375.891121	0.238204	37451.173809	24909.373773	12189.886582	6067.791972	3104.189449	2030.202667	1161.984478	53.397269	
0.607976	0.657314	0.599913	0.250223	0.232349	0.244572	-0.101196	-0.118959	-0.117772	0.000964	224.674566	0.251920	0.236971	0.057005	342739.764720	0.010140	889.744000	58.923982	29.451261	12.562768	-0.066654	-4.307925	-16.091199	-22.668268	-49.270962	-71.277004	0.002107	437.089264	2.398011	0.676696	0.780962	1409836.139550	0.364927	3093.046875	1203529784.859375	34691.926797	-386.056762	0.215263	33616.116932	23130.602163	10658.822086	5187.174012	2618.001563	1487.526295	1077.899664	2.857285	
0.623981	0.675953	0.613382	0.247297	0.228510	0.239336	-0.111700	-0.126762	-0.129617	0.000935	210.837814	0.244032	0.214004	0.046557	294772.721057	0.014973	871.729482	54.332049	48.433023	22.900343	5.601909	-8.921180	-14.913659	-26.469099	-56.509754	-66.183113	0.003175	1033.645179	6.831737	5.237367	-31.269033	6419179.895411	1.924070	3093.062500	1623288289.750000	40290.051995	-365.355177	0.238851	37033.643637	25106.583286	13275.683998	6558.953395	3175.544227	1731.768395	1183.349943	14.473120	
0.613767	0.665713	0.603074	0.256494	0.237215	0.248573	-0.116997	-0.130030	-0.132596	0.000947	193.415259	0.252126	0.236188	0.056992	315863.609353	0.008595	871.518967	48.708226	39.447392	15.332859	1.661728	-14.614819	-27.305465	-43.493245	-51.516716	-73.738926	0.002432	807.848385	4.218460	1.238138	0.147768	2972185.945601	2.825777	3093.015625	1404183434.984375	37472.435669	-379.416117	0.226847	35665.161658	23317.665061	12259.263632	6096.973321	3180.221524	1533.850484	898.967401	24.896918	
0.675929	0.716002	0.655504	0.251022	0.232474	0.248861	-0.176198	-0.175366	-0.179197	0.000872	169.592003	0.188524	0.141199	0.022922	183880.052634	-0.002304	840.304844	39.103796	22.537571	9.814089	3.380006	-10.625370	-22.375335	-33.412273	-53.599718	-67.127611	0.002908	1555.909100	4.033054	0.352408	0.363120	-1254220.879134	0.211315	3093.078125	2493080252.609375	49930.754577	-380.333357	0.281505	49004.532915	22178.759842	12571.901289	6199.819901	3342.601170	1920.576462	821.122520	93.685900	
0.695483	0.733936	0.674196	0.242314	0.224099	0.240291	-0.175489	-0.172805	-0.176436	0.000856	179.673763	0.183521	0.129841	0.020020	173386.741704	0.000967	833.013665	64.860472	25.898684	20.009119	3.912762	-15.858497	-21.345365	-33.695863	-63.872664	-104.922312	0.003332	452.844614	1.502157	5.590563	13.505802	-504393.045848	8.947893	3093.046875	3093149642.859375	55616.091582	-357.756981	0.307506	54262.008783	22636.885668	13279.804608	7101.023756	3934.590556	2496.095866	387.528704	11.062059	
0.682365	0.719754	0.660925	0.256238	0.237931	0.254584	-0.181723	-0.178894	-0.183013	0.000863	144.155634	0.183250	0.148413	0.024411	178188.381504	-0.001774	829.571829	49.068290	34.185406	19.812753	6.918690	-5.647068	-24.183072	-48.408279	-62.510327	-95.808222	0.002472	1004.058255	0.987562	1.416608	-0.208054	4110740.124081	-1.662580	3093.140625	2998709183.734375	54760.470996	-365.501290	0.303554	54346.832807	21731.234911	11855.491661	5802.800401	2849.472300	1504.735805	772.192425	20.239689	
0.677166	0.702311	0.640700	0.247034	0.235072	0.250853	-0.185348	-0.182179	-0.184464	0.000893	224.685634	0.238620	0.151373	0.028337	226745.821470	-0.004965	871.270368	41.223422	29.821761	13.442233	-3.459004	-12.771479	-20.861129	-40.235916	-53.341627	-96.088630	0.001893	375.056142	0.700811	0.109029	0.030064	196596.849141	-0.002116	3093.078125	1754083464.609375	41881.779626	-401.618611	0.245737	43054.242876	20218.744193	8972.475659	3975.500537	2208.032497	1374.690116	910.627467	100.686654	
0.679358	0.704387	0.646884	0.248186	0.236634	0.255160	-0.189758	-0.185935	-0.190436	0.000891	208.311188	0.220700	0.149657	0.026739	215751.306424	-0.004981	888.462182	33.871789	30.911836	8.836810	3.553284	-13.894288	-28.289589	-52.886665	-66.529771	-96.035588	0.001668	452.912267	0.289701	0.231479	0.059346	446352.342939	0.008441	3093.109375	1760708384.234375	41960.795801	-410.411054	0.246079	43591.777138	19450.507547	8679.158969	3467.264670	2122.208577	1380.183148	829.259872	76.640078	
0.680890	0.706146	0.646445	0.254116	0.242164	0.260354	-0.197787	-0.192498	-0.199700	0.000869	154.920103	0.178580	0.129809	0.019457	161449.976418	-0.003467	866.021657	46.137741	31.065678	27.510092	11.270910	-17.560180	-23.718923	-42.219379	-76.624888	-101.882709	0.002337	504.967850	1.634607	0.214931	-0.084596	-392986.298995	0.095254	3093.062500	2185079635.750000	46744.835391	-392.780424	0.267181	47569.660762	19626.935342	11026.159915	4334.056285	2510.209207	1402.896518	795.690792	134.391177	
0.680563	0.696576	0.626166	0.223628	0.219426	0.226851	-0.190845	-0.189650	-0.190267	0.000919	322.165648	0.100374	0.048396	0.002811	84144.693376	-0.001864	810.625064	48.200162	32.776338	23.054186	8.307450	-3.853940	-10.913949	-29.016895	-56.907591	-71.270825	0.001874	990.878295	0.403187	0.004635	-0.000188	6324.167488	-0.000068	3092.906250	1191206531.437500	34513.859990	-437.615098	0.214538	36931.714918	17861.396156	9119.046481	5134.724546	2767.916694	1628.629783	762.654105	189.917317	
0.705834	0.721719	0.646694	0.208143	0.205127	0.211914	-0.182515	-0.182087	-0.184537	0.000903	360.512822	0.111644	0.046693	0.002723	85040.508857	-0.001988	784.420848	69.468824	34.149130	22.262496	14.064780	-4.444394	-20.177313	-39.811699	-48.517444	-74.415226	0.002115	1455.885713	0.145508	0.019250	0.000798	-50413.050052	-0.000633	3092.984375	1461577362.984375	38230.581515	-417.363752	0.230054	40053.096222	18832.071169	9416.107782	4325.303699	2379.796644	1218.779384	645.410528	50.434572	
0.722778	0.738050	0.660212	0.199346	0.197971	0.204747	-0.182280	-0.182797	-0.183665	0.000880	321.884045	0.118295	0.053505	0.003293	91530.490294	-0.002697	785.414058	59.024368	43.660197	15.176514	-1.258657	-6.504022	-14.473983	-22.851014	-37.678902	-107.508559	0.002221	1180.523056	0.054314	0.314919	-0.037728	-923435.471403	0.016521	3093.000000	1789817428.000000	42306.233914	-406.322055	0.247591	43073.072399	19406.745893	11117.476038	6259.887604	2347.772722	1278.965535	487.735353	38.344456	
0.717009	0.731863	0.655571	0.206076	0.204611	0.211236	-0.186395	-0.186658	-0.188693	0.000880	298.460237	0.123956	0.054120	0.003106	84428.840707	-0.003163	801.067795	70.945619	34.897947	30.575717	14.760086	1.226818	-20.426427	-40.826857	-54.175511	-110.045187	0.002130	1690.208019	0.079033	0.171809	-0.007093	119733.512929	-0.018722	3093.046875	1698686988.859375	41215.130582	-418.059316	0.242846	42326.577197	18902.812115	10878.301724	5995.083855	2416.474082	1278.606361	601.149128	39.995538	
0.734385	0.756205	0.677307	0.192374	0.191170	0.201291	-0.176552	-0.177662	-0.179364	0.000850	244.795156	0.076155	0.041742	0.001340	55581.152976	-0.001935	747.376572	49.913095	43.570680	20.478333	-3.711791	-12.300536	-17.761766	-35.911573	-56.793184	-90.859830	0.002684	2853.452251	3.028729	2.682972	-7.391937	-8500103.260279	1.962892	3093.093750	2258323167.437500	47521.817804	-378.403165	0.270654	46514.747703	22212.369432	12922.634368	6149.260647	2724.205986	1148.800060	233.201400	106.780403	
0.755941	0.777116	0.705352	0.183450	0.179783	0.196844	-0.170462	-0.172837	-0.171977	0.000852	294.950274	0.041163	0.031668	0.000310	36435.232925	-0.001100	693.112964	62.837453	43.856673	17.910434	10.345402	-2.755168	-10.901809	-35.604922	-47.428912	-67.372116	0.002613	2957.987229	2.517402	2.066429	2.928610	9757139.922536	-3.692776	3093.015625	2632295182.984375	51305.898131	-368.034653	0.287751	49368.661769	24462.813013	13102.606906	5748.832865	1887.007906	729.433741	229.392893	6.250907	
0.729525	0.750483	0.678590	0.190344	0.186893	0.203385	-0.167429	-0.170473	-0.167092	0.000881	331.917065	0.049569	0.041648	0.000203	48065.150216	-0.001881	710.637149	66.554149	35.975864	21.056073	10.534780	6.557281	-12.977228	-22.827679	-37.891509	-51.618880	0.002685	3048.654064	2.170582	3.008074	6.856447	16457828.977169	-3.474093	3093.046875	2181689812.859375	46708.562522	-378.961943	0.267021	43869.581111	24575.900925	13848.093421	8203.026219	2373.962882	807.397728	334.022246	19.015467	
0.712376	0.734376	0.658348	0.185337	0.183075	0.196373	-0.156528	-0.159654	-0.156915	0.000904	330.086118	0.049597	0.040269	0.000443	46305.748662	-0.001744	715.039073	63.060192	36.518762	18.447094	3.985716	-13.137542	-18.267497	-25.244594	-40.221785	-65.179419	0.002822	4115.355955	1.310190	1.894015	2.580960	11744341.197835	1.496856	3093.046875	1968502574.859375	44367.810120	-376.190388	0.256631	42878.904507	20949.869908	14156.667493	9593.906720	3125.568046	985.855843	306.208880	6.018603	
0.696737	0.717922	0.641577	0.196833	0.193453	0.208040	-0.153935	-0.158692	-0.151153	0.000927	383.247276	0.085290	0.064756	0.001329	82176.291856	-0.004625	728.352162	84.035021	44.584926	32.952802	17.192968	-6.300266	-11.494617	-28.418942	-47.751073	-50.152981	0.002516	3833.791774	0.814811	0.518597	0.230954	3197664.011560	-0.245570	3093.031250	1713557481.937500	41395.138385	-386.855568	0.243627	39437.958415	21930.489199	13653.283100	9188.547160	4056.533837	1433.943737	425.420627	47.823925	
0.665934	0.686988	0.610709	0.200651	0.197701	0.210724	-0.142761	-0.148964	-0.139095	0.000967	409.292848	0.105166	0.080769	0.001751	101819.352181	-0.007235	747.883060	66.610085	50.545301	21.808502	12.656335	-8.013497	-12.331954	-27.241845	-48.742116	-58.173871	0.002551	4429.401275	0.305701	0.121411	0.019567	755873.929275	-0.012816	3093.062500	1451007289.750000	38092.089595	-393.728113	0.229463	37149.940006	19809.528603	12573.576772	9531.513594	6139.889690	1906.579841	695.036843	33.934652	
0.672793	0.693653	0.619119	0.202007	0.198336	0.211999	-0.138234	-0.145351	-0.135331	0.000961	422.484957	0.136478	0.095689	0.004353	135092.224256	-0.010031	743.440009	64.190034	47.130018	31.313339	17.906409	8.586527	-10.642352	-31.938254	-66.264725	-67.721006	0.002620	4692.354874	0.755285	0.002432	0.000024	-5009.449014	-0.000101	3093.093750	1479354099.437500	38462.372514	-394.880745	0.231032	37132.909589	21140.555856	12166.053097	8725.346355	6075.310791	2143.700906	479.856919	32.266486	
0.673687	0.694722	0.620416	0.204944	0.200438	0.214775	-0.133041	-0.141740	-0.126884	0.000962	426.963082	0.151835	0.111373	0.006942	162987.475324	-0.012711	733.613421	57.275377	44.763958	34.319786	14.416561	1.986589	-5.031980	-26.432060	-47.194417	-59.717236	0.002665	4635.073761	0.998389	0.110895	0.036682	635728.022382	0.003993	3093.046875	1553396542.859375	39413.151902	-395.495434	0.235088	37262.692845	22512.953684	12212.820011	8646.338226	6375.250177	2343.213232	539.937915	33.793910	
0.652558	0.674495	0.598502	0.213994	0.208177	0.223910	-0.120657	-0.131997	-0.110310	0.000989	444.083909	0.221138	0.165363	0.018308	264433.732588	-0.025783	750.753818	49.644444	36.956397	26.241423	20.502408	-1.914980	-16.246202	-25.750884	-34.950780	-102.235644	0.002683	4884.614106	3.379480	0.911443	1.584628	5847860.556864	0.218553	3093.046875	1495255382.859375	38668.532205	-406.075663	0.231911	35975.255791	22959.997160	12573.242927	9232.010173	5746.007043	3037.822478	760.145136	140.519292	
0.660576	0.683226	0.606137	0.216147	0.208258	0.228260	-0.110871	-0.121023	-0.104252	0.000973	413.296424	0.241184	0.182593	0.025651	292285.455785	-0.028465	719.003069	95.068365	62.968757	25.792744	4.905840	3.531732	-7.524671	-38.551897	-41.624585	-122.569355	0.002799	4391.331263	9.269653	3.416506	19.101867	21442077.461756	2.187511	3093.140625	1636918183.734375	40458.845556	-394.020647	0.239573	36342.853263	25144.745693	12693.291097	9147.280945	5867.782619	4045.560114	766.328418	33.157851	
0.667016	0.689833	0.610132	0.223448	0.214396	0.239199	-0.121861	-0.128970	-0.125350	0.000946	337.124737	0.242203	0.180386	0.026471	265032.734302	-0.026849	718.398334	82.356283	46.929000	39.019496	24.288365	-1.349972	-15.360889	-37.114880	-74.276044	-93.889693	0.002825	4038.432419	13.671680	6.957419	67.103233	40474125.835959	10.073972	3093.109375	1749760640.234375	41830.140332	-391.759910	0.245511	37587.556057	25801.824458	12878.008613	8312.294323	5268.129870	4451.214867	1003.193583	26.778229	
0.673601	0.697202	0.616945	0.234868	0.224079	0.252508	-0.149999	-0.150905	-0.159967	0.000911	245.731757	0.209124	0.145510	0.017506	182937.533069	-0.018380	747.612149	77.665061	59.161674	39.756862	2.595922	-1.566345	-27.128721	-35.171989	-56.594838	-161.329776	0.002718	2051.141085	8.358752	5.848533	38.704713	24002608.275103	13.195530	3093.062500	1811886999.750000	42566.265983	-395.862328	0.248722	39914.380403	23275.601369	12303.325376	8625.260500	6527.566854	4020.309670	2166.053546	187.502282	
0.671112	0.694229	0.614571	0.235231	0.224120	0.252553	-0.146370	-0.145517	-0.157715	0.000914	249.212627	0.207606	0.135835	0.013011	160536.819017	-0.018736	696.223129	107.530803	33.089324	11.526236	-0.906871	-4.452161	-24.180322	-32.396221	-51.002452	-150.431466	0.002627	2167.218023	5.982444	4.348798	21.439232	15582349.064587	5.690644	3093.031250	1786465567.937500	42266.601093	-389.727873	0.247416	39057.412414	23842.301562	12425.079386	9115.009819	6868.143553	3990.381889	2057.080538	120.590838	
0.704619	0.722657	0.651260	0.228434	0.221969	0.242336	-0.166430	-0.166716	-0.175382	0.000870	205.213271	0.143991	0.093470	0.007123	110766.465936	-0.008176	649.171012	93.551820	30.537474	22.206345	7.151378	-6.480782	-18.352945	-30.891527	-51.939047	-102.953728	0.002519	1124.952697	0.679733	2.460324	-0.170307	8153830.437551	3.177126	3093.062500	2179887161.750000	46689.261739	-346.823299	0.266933	44882.764602	20633.139828	13391.148527	10181.391161	7182.472786	4015.254675	1137.828738	0.000318	
0.703937	0.721324	0.651448	0.231935	0.225663	0.245588	-0.172322	-0.171735	-0.181687	0.000873	225.192584	0.135432	0.089385	0.004932	98609.958231	-0.008509	663.027042	98.067758	47.060754	17.242613	-9.116032	-14.237535	-23.936010	-29.472140	-75.670787	-124.965663	0.002540	2778.372081	2.142968	2.267789	4.330286	11860959.588993	2.498383	3093.078125	2156726380.609375	46440.568263	-357.516594	0.265823	45089.235473	20054.560738	13169.213304	10325.972210	6436.944579	3246.487739	1330.588521	0.002564	
0.709923	0.726331	0.658434	0.229841	0.224255	0.243923	-0.178595	-0.179244	-0.189967	0.000860	196.543148	0.100515	0.068142	0.002856	74489.029771	-0.004863	623.911804	126.718743	49.251077	20.653709	-1.261095	-2.511888	-8.211714	-18.237939	-32.252587	-133.060110	0.002533	2071.450798	2.581493	1.759529	2.416496	7650789.031462	2.867571	3093.031250	2152926499.937500	46399.639007	-359.149007	0.265644	45499.932059	18819.257826	13330.696018	10135.442524	6785.013496	3525.988437	1375.671264	0.001623	
0.689329	0.705104	0.636814	0.231556	0.227565	0.243907	-0.183400	-0.185283	-0.194145	0.000883	205.725952	0.112477	0.064315	0.002456	71336.257867	-0.004888	650.190413	99.440452	55.937732	21.429523	9.244659	-11.806903	-20.531886	-26.512747	-47.080447	-109.310796	0.002304	1588.453763	1.785249	0.564441	0.406382	2077734.675776	0.394830	3093.093750	1593299515.437500	39916.156070	-402.787860	0.237241	39966.262093	17706.881418	12070.709498	8810.200472	6443.324927	4057.352543	3669.140418	60.128632	
0.713000	0.727656	0.662571	0.220121	0.216033	0.230071	-0.189250	-0.189776	-0.197570	0.000867	221.955099	0.088135	0.045237	0.001408	55477.807097	-0.002485	682.370292	122.114756	53.089192	48.951155	10.168587	-12.726935	-14.339312	-36.144343	-62.531655	-108.951736	0.002433	2163.461793	1.072502	0.292923	0.053027	914467.860959	0.155385	3093.062500	1742730783.750000	41746.027161	-406.331441	0.245148	42859.822625	17812.245191	10581.537786	7090.453544	4746.047867	3017.855471	2627.674901	4.362615	
0.703301	0.717217	0.651785	0.219139	0.214738	0.227927	-0.182662	-0.182471	-0.187243	0.000885	247.283563	0.094844	0.052297	0.001791	65687.454017	-0.003219	721.857872	72.065977	61.942443	16.337174	3.511446	-3.923166	-11.363147	-30.948934	-52.834436	-77.645229	0.002435	2515.733200	0.651781	0.328755	0.094917	1249325.188459	0.118953	3092.968750	1546103219.937500	39320.519070	-426.143199	0.234696	40225.225607	18310.924964	10984.132321	7194.783573	5020.086429	2489.447836	1085.090939	74.308332	
0.518414	0.681701	0.700607	0.155257	0.178855	0.193365	-0.135229	-0.167477	-0.183174	0.000927	315.897892	0.026327	0.028595	0.000642	50554.571452	0.000450	740.952641	57.055382	31.582093	22.531792	6.213205	2.774303	-6.173845	-16.004072	-29.558272	-34.373227	0.002853	3046.758283	0.062364	0.000857	0.000006	2195.706339	-0.000001	3093.078125	2261607126.609375	47556.357373	-376.899553	0.270810	50120.622740	16294.705762	7276.411267	5027.521578	3741.127331	1884.060205	735.705244	14.845873	
